"","group","subject_id","activity","observation_type","mean","mean_of_sd"
"1013","train",16,"WALKING_DOWNSTAIRS","body_gyro_y",0.00274264634075798,0.363083053933625
"1014","train",16,"WALKING_DOWNSTAIRS","body_gyro_z",-0.00123694562044548,0.271098819977347
"1015","train",16,"WALKING_DOWNSTAIRS","total_acc_x",0.988514532396941,0.393031449609136
"1016","train",16,"WALKING_DOWNSTAIRS","total_acc_y",-0.0410104523949797,0.146337153904525
"1017","train",16,"WALKING_DOWNSTAIRS","total_acc_z",-0.230834089605585,0.183024416032402
"1018","train",16,"WALKING_UPSTAIRS","body_acc_x",-0.00444921395644914,0.197307701508015
"1019","train",16,"WALKING_UPSTAIRS","body_acc_y",0.0014542960605576,0.14459292002495
"1020","train",16,"WALKING_UPSTAIRS","body_acc_z",-0.00520843811588995,0.159612899226391
"1021","train",16,"WALKING_UPSTAIRS","body_gyro_x",0.10263546669136,0.430060334760097
"1022","train",16,"WALKING_UPSTAIRS","body_gyro_y",0.0116150023535999,0.318642044650071
"1023","train",16,"WALKING_UPSTAIRS","body_gyro_z",-0.0416590948035846,0.309646449891285
"1024","train",16,"WALKING_UPSTAIRS","total_acc_x",0.916036803155637,0.196730946346913
"1025","train",16,"WALKING_UPSTAIRS","total_acc_y",-0.0609810824570987,0.142044744772808
"1026","train",16,"WALKING_UPSTAIRS","total_acc_z",-0.383244142909743,0.156753587846326
"1027","train",17,"LAYING","body_acc_x",-0.00160653922355832,0.0102037737069237
"1028","train",17,"LAYING","body_acc_y",0.00015313344831228,0.0111645882370101
"1029","train",17,"LAYING","body_acc_z",0.000429891721315801,0.0113925395998491
"1030","train",17,"LAYING","body_gyro_x",0.00433087518234815,0.0226913814830362
"1031","train",17,"LAYING","body_gyro_y",-0.00908343119579687,0.0238403497966207
"1032","train",17,"LAYING","body_gyro_z",0.0111124189300339,0.0137159562664913
"1033","train",17,"LAYING","total_acc_x",0.193274804460827,0.00702389191563305
"1034","train",17,"LAYING","total_acc_y",0.676170269014085,0.00895144904963471
"1035","train",17,"LAYING","total_acc_z",0.705078706778169,0.00960386438923016
"1036","train",17,"SITTING","body_acc_x",-4.50791666518555e-05,0.00322377873190125
"1037","train",17,"SITTING","body_acc_y",0.00156403459697815,0.00824924923753567
"1038","train",17,"SITTING","body_acc_z",-0.0017562370070509,0.00918908768129792
"1039","train",17,"SITTING","body_gyro_x",-0.0153405680537429,0.0107218999830723
"1040","train",17,"SITTING","body_gyro_y",0.00334773934649536,0.012629855155778
"1041","train",17,"SITTING","body_gyro_z",-0.000144910190222412,0.0120191031748969
"1042","train",17,"SITTING","total_acc_x",1.00389864317627,0.00269118314240988
"1043","train",17,"SITTING","total_acc_y",0.0168085283265137,0.00458761467873758
"1044","train",17,"SITTING","total_acc_z",-0.140738485216306,0.00667971410375199
"1045","train",17,"STANDING","body_acc_x",7.55777541741787e-05,0.00428945504937909
"1046","train",17,"STANDING","body_acc_y",-0.000143638886373397,0.00716994089453389
"1047","train",17,"STANDING","body_acc_z",-0.00103215099458456,0.00833783238750225
"1048","train",17,"STANDING","body_gyro_x",0.000739670474030609,0.0179193370465472
"1049","train",17,"STANDING","body_gyro_y",-0.00122978426901282,0.0134011262460429
"1050","train",17,"STANDING","body_gyro_z",0.00076275680518133,0.00919470534247739
"1051","train",17,"STANDING","total_acc_x",0.975585704797676,0.00311577467618902
"1052","train",17,"STANDING","total_acc_y",-0.239250218559696,0.00520478846282727
"1053","train",17,"STANDING","total_acc_z",-0.205742822939704,0.00619903420805007
"1054","train",17,"WALKING","body_acc_x",-0.00107860869036885,0.222514844832932
"1055","train",17,"WALKING","body_acc_y",-0.000707770505722336,0.169560196636379
"1056","train",17,"WALKING","body_acc_z",-0.000490384847599897,0.135057838563719
"1057","train",17,"WALKING","body_gyro_x",0.0190306804663292,0.454681248789743
"1058","train",17,"WALKING","body_gyro_y",-0.00435146661043801,0.419269245893103
"1059","train",17,"WALKING","body_gyro_z",-0.00470009816438525,0.299468945994208
"1060","train",17,"WALKING","total_acc_x",0.991004192661373,0.222130715108552
"1061","train",17,"WALKING","total_acc_y",-0.162352696218427,0.168527619541386
"1062","train",17,"WALKING","total_acc_z",-0.19299384288522,0.133887029373017
"1063","train",17,"WALKING_DOWNSTAIRS","body_acc_x",0.00336787729505774,0.387311989917762
"1064","train",17,"WALKING_DOWNSTAIRS","body_acc_y",0.000210966647567935,0.16217874126374
"1065","train",17,"WALKING_DOWNSTAIRS","body_acc_z",0.00629773097550951,0.14130903165973
"1066","train",17,"WALKING_DOWNSTAIRS","body_gyro_x",0.098439885471824,0.549927273142656
"1067","train",17,"WALKING_DOWNSTAIRS","body_gyro_y",-0.0222034684826257,0.415939942927432
"1068","train",17,"WALKING_DOWNSTAIRS","body_gyro_z",-0.0310011909952955,0.259561983763958
"1069","train",17,"WALKING_DOWNSTAIRS","total_acc_x",0.995949412466033,0.386640889728288
"1070","train",17,"WALKING_DOWNSTAIRS","total_acc_y",-0.132620006341675,0.16048837585277
"1071","train",17,"WALKING_DOWNSTAIRS","total_acc_z",-0.157408985955893,0.139262041062646
"1072","train",17,"WALKING_UPSTAIRS","body_acc_x",-0.00514604121119792,0.305867803387387
"1073","train",17,"WALKING_UPSTAIRS","body_acc_y",-0.00300357470741602,0.170313161158747
"1074","train",17,"WALKING_UPSTAIRS","body_acc_z",-0.00428874461253499,0.14146067120299
"1075","train",17,"WALKING_UPSTAIRS","body_gyro_x",-0.00283639389453125,0.440095901609323
"1076","train",17,"WALKING_UPSTAIRS","body_gyro_y",0.00880133264500326,0.390094456551499
"1077","train",17,"WALKING_UPSTAIRS","body_gyro_z",-0.0133837750335449,0.37289386204226
"1078","train",17,"WALKING_UPSTAIRS","total_acc_x",0.934191623665365,0.305342936071811
"1079","train",17,"WALKING_UPSTAIRS","total_acc_y",-0.268743470243354,0.168058609619284
"1080","train",17,"WALKING_UPSTAIRS","total_acc_z",-0.302833598477246,0.139683157742629
"1081","train",19,"LAYING","body_acc_x",-0.00101433578756419,0.0127838225302615
"1082","train",19,"LAYING","body_acc_y",-2.37714281279746e-06,0.00626910317258723
"1083","train",19,"LAYING","body_acc_z",-0.00022259086569695,0.00578232053528629
"1084","train",19,"LAYING","body_gyro_x",-0.00364312793470345,0.0179328099220738
"1085","train",19,"LAYING","body_gyro_y",-0.00944678550743788,0.0298623895013452
"1086","train",19,"LAYING","body_gyro_z",0.00985750914279989,0.0151701250281354
"1087","train",19,"LAYING","total_acc_x",-0.146238337716773,0.00982437484139114
"1088","train",19,"LAYING","total_acc_y",0.742785025263554,0.00524255811042416
"1089","train",19,"LAYING","total_acc_z",0.669997798522214,0.00513530107423255
"1090","train",19,"SITTING","body_acc_x",-0.000771864706626926,0.00910004842087009
"1091","train",19,"SITTING","body_acc_y",0.000209225220825086,0.0102086130539406
"1092","train",19,"SITTING","body_acc_z",-0.000132141072838677,0.0116707627573004
"1093","train",19,"SITTING","body_gyro_x",0.00645598878514942,0.015087275438059
"1094","train",19,"SITTING","body_gyro_y",0.0100767143891453,0.0328168223426621
"1095","train",19,"SITTING","body_gyro_z",0.00467608779367618,0.0188512692402822
"1096","train",19,"SITTING","total_acc_x",0.746091660434503,0.00623313964392188
"1097","train",19,"SITTING","total_acc_y",0.378154084674658,0.00723248528190118
"1098","train",19,"SITTING","total_acc_z",0.475020123031892,0.00900066457345846
"1099","train",19,"STANDING","body_acc_x",0.000122926176369307,0.00469653305443537
"1100","train",19,"STANDING","body_acc_y",0.00089888318778339,0.011226531838845
"1101","train",19,"STANDING","body_acc_z",-0.000242557613205116,0.011550265010721
"1102","train",19,"STANDING","body_gyro_x",0.00266532200352119,0.0486269505339596
"1103","train",19,"STANDING","body_gyro_y",0.00505511307914197,0.0253009654435246
"1104","train",19,"STANDING","body_gyro_z",-0.00676312085904732,0.0212048230551228
"1105","train",19,"STANDING","total_acc_x",1.0034740666738,0.00441864388266805
"1106","train",19,"STANDING","total_acc_y",-0.204661032669092,0.00995361350556295
"1107","train",19,"STANDING","total_acc_z",0.122619787873502,0.0100201949425834
"1108","train",19,"WALKING","body_acc_x",-0.000751080395372596,0.310431976578504
"1109","train",19,"WALKING","body_acc_y",-0.00106958837692308,0.203620469952474
"1110","train",19,"WALKING","body_acc_z",-0.00476649391650541,0.157779619340497
"1111","train",19,"WALKING","body_gyro_x",0.000183357907902646,0.849486043697414
"1112","train",19,"WALKING","body_gyro_y",-0.000369111026676683,0.679948293894196
"1113","train",19,"WALKING","body_gyro_z",-0.00288661519673978,0.435936237788276
"1114","train",19,"WALKING","total_acc_x",0.996360136960637,0.310106856378112
"1115","train",19,"WALKING","total_acc_y",-0.20607050288256,0.203101467004958
"1116","train",19,"WALKING","total_acc_z",-0.0985817370919141,0.156256577650679
"1117","train",19,"WALKING_DOWNSTAIRS","body_acc_x",-0.00306806990741186,0.53000840004151
"1118","train",19,"WALKING_DOWNSTAIRS","body_acc_y",0.00133432285417748,0.260509329720509
"1119","train",19,"WALKING_DOWNSTAIRS","body_acc_z",-0.00838655288767628,0.191732914955388
"1120","train",19,"WALKING_DOWNSTAIRS","body_gyro_x",-0.183683781497276,1.10558448104335
"1121","train",19,"WALKING_DOWNSTAIRS","body_gyro_y",0.0459666507875,0.804513897483923
"1122","train",19,"WALKING_DOWNSTAIRS","body_gyro_z",0.0343581470894631,0.471183307745851
"1123","train",19,"WALKING_DOWNSTAIRS","total_acc_x",0.956361687895913,0.52954002641709
"1124","train",19,"WALKING_DOWNSTAIRS","total_acc_y",-0.195357022748798,0.258614737199751
"1125","train",19,"WALKING_DOWNSTAIRS","total_acc_z",-0.137878615979748,0.189944348139865
"1126","train",19,"WALKING_UPSTAIRS","body_acc_x",-0.00730699633118555,0.2844926672915
"1127","train",19,"WALKING_UPSTAIRS","body_acc_y",-0.00695530594023828,0.202689166284992
"1128","train",19,"WALKING_UPSTAIRS","body_acc_z",-0.0141210534711445,0.148609623375056
"1129","train",19,"WALKING_UPSTAIRS","body_gyro_x",0.0686141804520312,0.518261944318132
"1130","train",19,"WALKING_UPSTAIRS","body_gyro_y",-0.0271686011450391,0.635374452168848
"1131","train",19,"WALKING_UPSTAIRS","body_gyro_z",-0.0383132787675664,0.433072597121913
"1132","train",19,"WALKING_UPSTAIRS","total_acc_x",0.914985303847656,0.283777756582193
"1133","train",19,"WALKING_UPSTAIRS","total_acc_y",-0.375512369074371,0.201118660523313
"1134","train",19,"WALKING_UPSTAIRS","total_acc_z",-0.236836226455312,0.144467022029874
"1135","train",21,"LAYING","body_acc_x",-0.00128806485384349,0.0160327568171448
"1136","train",21,"LAYING","body_acc_y",-0.000674077962341146,0.00908617966459892
"1137","train",21,"LAYING","body_acc_z",0.00166947685621892,0.0127993886400812
"1138","train",21,"LAYING","body_gyro_x",-0.00292669730053542,0.0231104178322017
"1139","train",21,"LAYING","body_gyro_y",-0.0178164348202415,0.0386433392279179
"1140","train",21,"LAYING","body_gyro_z",0.00520391188570879,0.0112249181525344
"1141","train",21,"LAYING","total_acc_x",0.211120760289931,0.0102060271664488
"1142","train",21,"LAYING","total_acc_y",0.616617792864583,0.00788554329679502
"1143","train",21,"LAYING","total_acc_z",0.770778657829861,0.00854079075488941
"1144","train",21,"SITTING","body_acc_x",-7.44929042729779e-06,0.00409017018353994
"1145","train",21,"SITTING","body_acc_y",0.00143568811549807,0.00739186621619132
"1146","train",21,"SITTING","body_acc_z",-0.00123885888246103,0.0102971235474806
"1147","train",21,"SITTING","body_gyro_x",0.00804823217335533,0.0117910993939843
"1148","train",21,"SITTING","body_gyro_y",0.00407773389325092,0.0200922628679637
"1149","train",21,"SITTING","body_gyro_z",-0.00141637236454351,0.0133422094234801
"1150","train",21,"SITTING","total_acc_x",1.00050461236213,0.00353722746743273
"1151","train",21,"SITTING","total_acc_y",0.0409848463891544,0.00555955571175667
"1152","train",21,"SITTING","total_acc_z",-0.0625590638665074,0.00744854903105274
"1153","train",21,"STANDING","body_acc_x",-0.000128495864949034,0.00745529406007664
"1154","train",21,"STANDING","body_acc_y",0.000225373374935569,0.0113680893070606
"1155","train",21,"STANDING","body_acc_z",-0.000697089954132637,0.0127149335366102
"1156","train",21,"STANDING","body_gyro_x",0.00876820895362851,0.034341513093215
"1157","train",21,"STANDING","body_gyro_y",0.000238304681608848,0.0357097999810199
"1158","train",21,"STANDING","body_gyro_z",6.795197661796e-05,0.0218862051628784
"1159","train",21,"STANDING","total_acc_x",0.958786757162921,0.00672764168819581
"1160","train",21,"STANDING","total_acc_y",-0.327438160419593,0.00973902314233916
"1161","train",21,"STANDING","total_acc_z",-0.210319353305829,0.0104049542268281
"1162","train",21,"WALKING","body_acc_x",0.000331328701195913,0.229560468795806
"1163","train",21,"WALKING","body_acc_y",-0.000536512911009615,0.181803198150129
"1164","train",21,"WALKING","body_acc_z",0.00131749951740385,0.152526440896031
"1165","train",21,"WALKING","body_gyro_x",-0.0188298073208984,0.496114827154748
"1166","train",21,"WALKING","body_gyro_y",0.0069123509246244,0.462934782578091
"1167","train",21,"WALKING","body_gyro_z",0.00532825406045883,0.335381408062419
"1168","train",21,"WALKING","total_acc_x",0.94602983039363,0.229249678126455
"1169","train",21,"WALKING","total_acc_y",-0.352997735120868,0.180889010627418
"1170","train",21,"WALKING","total_acc_z",-0.221337923644066,0.152136501366683
"1171","train",21,"WALKING_DOWNSTAIRS","body_acc_x",0.00492229034291667,0.399211140553943
"1172","train",21,"WALKING_DOWNSTAIRS","body_acc_y",-9.51388555798615e-05,0.224040578994834
"1173","train",21,"WALKING_DOWNSTAIRS","body_acc_z",0.00334931470480556,0.169952532391812
"1174","train",21,"WALKING_DOWNSTAIRS","body_gyro_x",-0.101807678231372,0.48748012961028
"1175","train",21,"WALKING_DOWNSTAIRS","body_gyro_y",0.0408845368989757,0.496739123330402
"1176","train",21,"WALKING_DOWNSTAIRS","body_gyro_z",0.0275632873611267,0.317038070545663
"1177","train",21,"WALKING_DOWNSTAIRS","total_acc_x",0.957804930034722,0.39843802179546
"1178","train",21,"WALKING_DOWNSTAIRS","total_acc_y",-0.338263143066667,0.222779687502812
"1179","train",21,"WALKING_DOWNSTAIRS","total_acc_z",-0.186799833303747,0.168622795299871
"1180","train",21,"WALKING_UPSTAIRS","body_acc_x",-0.00255153063172433,0.248082055665304
"1181","train",21,"WALKING_UPSTAIRS","body_acc_y",-0.00345324307783245,0.191318316705668
"1182","train",21,"WALKING_UPSTAIRS","body_acc_z",-0.0056510107575266,0.143351301343927
"1183","train",21,"WALKING_UPSTAIRS","body_gyro_x",0.0931138493709109,0.40931573546898
"1184","train",21,"WALKING_UPSTAIRS","body_gyro_y",-0.0366987852490858,0.412988990373428
"1185","train",21,"WALKING_UPSTAIRS","body_gyro_z",-0.040630256875,0.51143180107023
"1186","train",21,"WALKING_UPSTAIRS","total_acc_x",0.885616975332447,0.247296446874065
"1187","train",21,"WALKING_UPSTAIRS","total_acc_y",-0.417162219434674,0.188965303734106
"1188","train",21,"WALKING_UPSTAIRS","total_acc_z",-0.315559673220246,0.14154172985708
"1189","train",22,"LAYING","body_acc_x",0.00049128767013635,0.0183995480329846
"1190","train",22,"LAYING","body_acc_y",0.0015080625803411,0.0165485575947737
"1191","train",22,"LAYING","body_acc_z",-0.000823633089053602,0.0132863835868101
"1192","train",22,"LAYING","body_gyro_x",0.00705828675532986,0.0394554347905489
"1193","train",22,"LAYING","body_gyro_y",-0.008232045932023,0.0311888331673685
"1194","train",22,"LAYING","body_gyro_z",0.0259672435129253,0.0345117623409153
"1195","train",22,"LAYING","total_acc_x",0.0402375661235677,0.0121608263615764
"1196","train",22,"LAYING","total_acc_y",0.65125036828342,0.0137639179243707
"1197","train",22,"LAYING","total_acc_z",0.752220832107205,0.0100101000824263
"1198","train",22,"SITTING","body_acc_x",-0.000822662309895161,0.00841477627413952
"1199","train",22,"SITTING","body_acc_y",0.00251310358604561,0.0140232097339293
"1200","train",22,"SITTING","body_acc_z",0.000819333264344758,0.0178508177061661
"1201","train",22,"SITTING","body_gyro_x",-0.00863051869568594,0.0181578599775042
"1202","train",22,"SITTING","body_gyro_y",-0.00226755714406304,0.0401541741908418
"1203","train",22,"SITTING","body_gyro_z",-0.00260690744946036,0.0280963473029101
"1204","train",22,"SITTING","total_acc_x",0.928455168560988,0.00646111240948083
"1205","train",22,"SITTING","total_acc_y",0.228859677191154,0.00973531434165783
"1206","train",22,"SITTING","total_acc_z",0.305395084303175,0.0132012090342732
"1207","train",22,"STANDING","body_acc_x",0.000304607253942684,0.00629195819226363
"1208","train",22,"STANDING","body_acc_y",0.000672338255530754,0.0149398556521459
"1209","train",22,"STANDING","body_acc_z",0.00110340839274454,0.0134202098120621
"1210","train",22,"STANDING","body_gyro_x",0.000159554813239088,0.0732470068203282
"1211","train",22,"STANDING","body_gyro_y",0.00240765019188418,0.0290226422993061
"1212","train",22,"STANDING","body_gyro_z",-0.00574753658287971,0.021278299471353
"1213","train",22,"STANDING","total_acc_x",1.01074092306548,0.00601009846904458
"1214","train",22,"STANDING","total_acc_y",-0.207405365172371,0.0134754431535307
"1215","train",22,"STANDING","total_acc_z",0.0274020419799851,0.0112118047205175
"1216","train",22,"WALKING","body_acc_x",0.000265601642022758,0.323507921504673
"1217","train",22,"WALKING","body_acc_y",0.000218613557150136,0.189711966857051
"1218","train",22,"WALKING","body_acc_z",0.00039479901686481,0.144494337555458
"1219","train",22,"WALKING","body_gyro_x",0.0293439759727242,0.595121316882836
"1220","train",22,"WALKING","body_gyro_y",-0.00981939026701766,0.395240276464309
"1221","train",22,"WALKING","body_gyro_z",-0.00389750708479959,0.413064366663031
"1222","train",22,"WALKING","total_acc_x",0.99799481796875,0.323138501957547
"1223","train",22,"WALKING","total_acc_y",-0.241043363783033,0.189031009566922
"1224","train",22,"WALKING","total_acc_z",0.0178444977972181,0.143829474189607
"1225","train",22,"WALKING_DOWNSTAIRS","body_acc_x",0.00141849405295139,0.439588322920621
"1226","train",22,"WALKING_DOWNSTAIRS","body_acc_y",-0.00139613888576389,0.213530423432414
"1227","train",22,"WALKING_DOWNSTAIRS","body_acc_z",0.000294617220388021,0.124285921118867
"1228","train",22,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0518626541392795,0.665821047455731
"1229","train",22,"WALKING_DOWNSTAIRS","body_gyro_y",0.00208768676215278,0.346261650334949
"1230","train",22,"WALKING_DOWNSTAIRS","body_gyro_z",-0.0160491663123481,0.350613162863767
"1231","train",22,"WALKING_DOWNSTAIRS","total_acc_x",0.989051709570313,0.438933601644101
"1232","train",22,"WALKING_DOWNSTAIRS","total_acc_y",-0.205275548208268,0.212740382112757
"1233","train",22,"WALKING_DOWNSTAIRS","total_acc_z",0.0353555161918266,0.12219524933426
"1234","train",22,"WALKING_UPSTAIRS","body_acc_x",-0.00601430835381696,0.353474702504997
"1235","train",22,"WALKING_UPSTAIRS","body_acc_y",-0.00510041642886533,0.215282328723973
"1236","train",22,"WALKING_UPSTAIRS","body_acc_z",-0.00305340990318824,0.163150403196561
"1237","train",22,"WALKING_UPSTAIRS","body_gyro_x",0.167752684782757,0.609965246972274
"1238","train",22,"WALKING_UPSTAIRS","body_gyro_y",-0.0483635683343601,0.392870386699777
"1239","train",22,"WALKING_UPSTAIRS","body_gyro_z",-0.0312454789041443,0.410004935127337
"1240","train",22,"WALKING_UPSTAIRS","total_acc_x",0.958729109505208,0.352685997219573
"1241","train",22,"WALKING_UPSTAIRS","total_acc_y",-0.32344706244109,0.214144656509402
"1242","train",22,"WALKING_UPSTAIRS","total_acc_z",-0.102720797758668,0.160880078712269
"1243","train",23,"LAYING","body_acc_x",-0.000729063383532335,0.0154685643145548
"1244","train",23,"LAYING","body_acc_y",-0.00236934484084245,0.00578055420471171
"1245","train",23,"LAYING","body_acc_z",0.00133816400801823,0.00784133554511117
"1246","train",23,"LAYING","body_gyro_x",0.0168469879495419,0.0175045551327696
"1247","train",23,"LAYING","body_gyro_y",-0.0138669616618166,0.0332478639831441
"1248","train",23,"LAYING","body_gyro_z",0.0109522472029456,0.00997825039034205
"1249","train",23,"LAYING","total_acc_x",0.0580621596218533,0.00912462735525387
"1250","train",23,"LAYING","total_acc_y",0.453567596918403,0.00468218091818497
"1251","train",23,"LAYING","total_acc_z",0.898724145193142,0.0059065646405606
"1252","train",23,"SITTING","body_acc_x",-0.000870590634300574,0.00544490083444055
"1253","train",23,"SITTING","body_acc_y",0.00196359416202734,0.0128488530169198
"1254","train",23,"SITTING","body_acc_z",0.0014861886690131,0.0200053483348454
"1255","train",23,"SITTING","body_gyro_x",-0.0201973825683039,0.0187982861212824
"1256","train",23,"SITTING","body_gyro_y",0.00266690374684812,0.0417341637927351
"1257","train",23,"SITTING","body_gyro_z",-0.00963318358883058,0.0216965880773901
"1258","train",23,"SITTING","total_acc_x",0.997150582709099,0.00417441744655614
"1259","train",23,"SITTING","total_acc_y",0.1416167803375,0.00893419962890561
"1260","train",23,"SITTING","total_acc_z",0.0578843550289522,0.0147365722233011
"1261","train",23,"STANDING","body_acc_x",6.66789921629366e-05,0.00615517640472048
"1262","train",23,"STANDING","body_acc_y",-0.000319638359316291,0.00883248549752251
"1263","train",23,"STANDING","body_acc_z",-0.000756274249433525,0.0157206682695108
"1264","train",23,"STANDING","body_gyro_x",-0.00522367153733132,0.0521959306636262
"1265","train",23,"STANDING","body_gyro_y",0.00411442715215074,0.0417607773612365
"1266","train",23,"STANDING","body_gyro_z",-0.00205534167009802,0.0204032656243438
"1267","train",23,"STANDING","total_acc_x",0.986311278653493,0.00526970790699056
"1268","train",23,"STANDING","total_acc_y",-0.0995173684695685,0.0081426484744192
"1269","train",23,"STANDING","total_acc_z",-0.2260485639859,0.0130647400781699
"1270","train",23,"WALKING","body_acc_x",-0.000899312020127118,0.224457244210728
"1271","train",23,"WALKING","body_acc_y",-0.000641854839935117,0.152231087021401
"1272","train",23,"WALKING","body_acc_z",-0.00167659521103824,0.212395865640463
"1273","train",23,"WALKING","body_gyro_x",-0.0365518319021345,0.442046582139685
"1274","train",23,"WALKING","body_gyro_y",0.00465923770891128,0.966147021179466
"1275","train",23,"WALKING","body_gyro_z",0.0094571146790776,0.384886236950709
"1276","train",23,"WALKING","total_acc_x",0.999455976694915,0.224078378427435
"1277","train",23,"WALKING","total_acc_y",-0.14414367002562,0.151450956332936
"1278","train",23,"WALKING","total_acc_z",-0.165187134149232,0.211764731737959
"1279","train",23,"WALKING_DOWNSTAIRS","body_acc_x",0.00253925381005498,0.340662300997561
"1280","train",23,"WALKING_DOWNSTAIRS","body_acc_y",0.000486227303492477,0.191057215447945
"1281","train",23,"WALKING_DOWNSTAIRS","body_acc_z",0.00313667148526042,0.22420720765696
"1282","train",23,"WALKING_DOWNSTAIRS","body_gyro_x",-0.031093243388355,0.510134695274093
"1283","train",23,"WALKING_DOWNSTAIRS","body_gyro_y",-0.00495213766179398,0.931215196159694
"1284","train",23,"WALKING_DOWNSTAIRS","body_gyro_z",0.00399546279489294,0.385337704219306
"1285","train",23,"WALKING_DOWNSTAIRS","total_acc_x",0.991509640928819,0.339914528181794
"1286","train",23,"WALKING_DOWNSTAIRS","total_acc_y",-0.0913482794215914,0.18734369178229
"1287","train",23,"WALKING_DOWNSTAIRS","total_acc_z",-0.153404554275845,0.222684864801998
"1288","train",23,"WALKING_UPSTAIRS","body_acc_x",-0.00568382952625613,0.247081505996607
"1289","train",23,"WALKING_UPSTAIRS","body_acc_y",-0.00799685445798713,0.180223966313005
"1290","train",23,"WALKING_UPSTAIRS","body_acc_z",-0.00613870942734375,0.200990693454184
"1291","train",23,"WALKING_UPSTAIRS","body_gyro_x",0.127339505680884,0.392983603759342
"1292","train",23,"WALKING_UPSTAIRS","body_gyro_y",-0.0168068511272365,0.542709659046739
"1293","train",23,"WALKING_UPSTAIRS","body_gyro_z",-0.0526188996441942,0.471027517018874
"1294","train",23,"WALKING_UPSTAIRS","total_acc_x",0.926516825321691,0.245985279458826
"1295","train",23,"WALKING_UPSTAIRS","total_acc_y",-0.204152640686068,0.175303776825867
"1296","train",23,"WALKING_UPSTAIRS","total_acc_z",-0.361448667265411,0.19860793856591
"1297","train",25,"LAYING","body_acc_x",-0.0055196531994771,0.0309468947070471
"1298","train",25,"LAYING","body_acc_y",-0.000921155939709975,0.0543883141083633
"1299","train",25,"LAYING","body_acc_z",0.0026026894922149,0.0538726776206147
"1300","train",25,"LAYING","body_gyro_x",0.0323865330650111,0.0976883169570014
"1301","train",25,"LAYING","body_gyro_y",0.00121868451189148,0.0505213211891048
"1302","train",25,"LAYING","body_gyro_z",0.0236280623358345,0.0453209586103265
"1303","train",25,"LAYING","total_acc_x",0.00409376989107449,0.027847727438501
"1304","train",25,"LAYING","total_acc_y",0.63701090406021,0.0732492962913993
"1305","train",25,"LAYING","total_acc_z",0.514339059639341,0.0586479939736807
"1306","train",25,"SITTING","body_acc_x",0.000199015835556418,0.00405263053321154
"1307","train",25,"SITTING","body_acc_y",0.00124229487517572,0.0107093709276219
"1308","train",25,"SITTING","body_acc_z",-0.000281714725440865,0.00929512748945172
"1309","train",25,"SITTING","body_gyro_x",-0.00776639433204154,0.010487428585751
"1310","train",25,"SITTING","body_gyro_y",-0.000208080447641226,0.016407818984651
"1311","train",25,"SITTING","body_gyro_z",-0.000466669057989303,0.0154412597016829
"1312","train",25,"SITTING","total_acc_x",0.948133201033654,0.00312924240720427
"1313","train",25,"SITTING","total_acc_y",0.227322462912139,0.00600411540277114
"1314","train",25,"SITTING","total_acc_z",0.158447361305178,0.00661846906257139
"1315","train",25,"STANDING","body_acc_x",9.0250402082992e-05,0.0040275162072336
"1316","train",25,"STANDING","body_acc_y",0.00040973962177386,0.00949449643937134
"1317","train",25,"STANDING","body_acc_z",0.000315369828221199,0.00938448199846331
"1318","train",25,"STANDING","body_gyro_x",0.00297049700123606,0.0266410521551826
"1319","train",25,"STANDING","body_gyro_y",0.0020099217136288,0.019803560385856
"1320","train",25,"STANDING","body_gyro_z",-0.000471026596438978,0.0158399580266176
"1321","train",25,"STANDING","total_acc_x",0.993362847519003,0.00374585261812606
"1322","train",25,"STANDING","total_acc_y",-0.140650573852407,0.00785499739024239
"1323","train",25,"STANDING","total_acc_z",0.192497520125633,0.00684585742797033
"1324","train",25,"WALKING","body_acc_x",0.000292015385586993,0.132676876214567
"1325","train",25,"WALKING","body_acc_y",-0.000791808649862753,0.144914136002536
"1326","train",25,"WALKING","body_acc_z",-0.000142045032347973,0.104250160459671
"1327","train",25,"WALKING","body_gyro_x",0.0124219189608319,0.523174418778638
"1328","train",25,"WALKING","body_gyro_y",-0.00349339046467483,0.305131280195338
"1329","train",25,"WALKING","body_gyro_z",0.000200971334026605,0.21389610016353
"1330","train",25,"WALKING","total_acc_x",0.999001927037585,0.132071437236196
"1331","train",25,"WALKING","total_acc_y",-0.109891550965103,0.143759418314236
"1332","train",25,"WALKING","total_acc_z",0.179494807669815,0.101761298359176
"1333","train",25,"WALKING_DOWNSTAIRS","body_acc_x",0.00283441407404364,0.243875002752261
"1334","train",25,"WALKING_DOWNSTAIRS","body_acc_y",-0.00203453177822468,0.148554827692378
"1335","train",25,"WALKING_DOWNSTAIRS","body_acc_z",0.000368416342909483,0.100502541005873
"1336","train",25,"WALKING_DOWNSTAIRS","body_gyro_x",0.0316273511905655,0.620995719599269
"1337","train",25,"WALKING_DOWNSTAIRS","body_gyro_y",-0.01208905139375,0.36687342761903
"1338","train",25,"WALKING_DOWNSTAIRS","body_gyro_z",0.00519699589731681,0.271513235102471
"1339","train",25,"WALKING_DOWNSTAIRS","total_acc_x",0.995988760479526,0.24296023182827
"1340","train",25,"WALKING_DOWNSTAIRS","total_acc_y",-0.0563146201631708,0.146289971159362
"1341","train",25,"WALKING_DOWNSTAIRS","total_acc_z",0.209860130994989,0.0968397308397947
